dt,secu,M001012
2008-10-31,600600_SH_EQ,3.52300062446
2008-10-31,600642_SH_EQ,1.12074839304
2008-10-31,600649_SH_EQ,1.46248902612
2008-10-31,600660_SH_EQ,2.07020211056
2008-10-31,600690_SH_EQ,1.56701919647
2008-10-31,600739_SH_EQ,1.97652554581
2008-10-31,600741_SH_EQ,1.37435083389
2008-10-31,600795_SH_EQ,2.05701046906
2008-10-31,600804_SH_EQ,1.98544563748
2008-10-31,600837_SH_EQ,4.01964212878
2008-10-31,600839_SH_EQ,0.587730208489
2008-10-31,600875_SH_EQ,9.09490182802
2008-10-31,600900_SH_EQ,3.53627231612
2008-10-31,601006_SH_EQ,3.20374723861
2008-10-31,601009_SH_EQ,1.40942941855
2008-10-31,601088_SH_EQ,2.51486881547
2008-10-31,601111_SH_EQ,1.47900915762
2008-10-31,601166_SH_EQ,1.32474371546
2008-10-31,601169_SH_EQ,1.62702625489
2008-10-31,601318_SH_EQ,2.23483516912
2008-10-31,601328_SH_EQ,1.54347262169
2008-10-31,601333_SH_EQ,1.14349920961
2008-10-31,601390_SH_EQ,1.72181726017
2008-10-31,601398_SH_EQ,2.07864933083
2008-10-31,601600_SH_EQ,1.40976986164
2008-10-31,601601_SH_EQ,1.8224666463
2008-10-31,601628_SH_EQ,3.9302246053
2008-10-31,601808_SH_EQ,2.17892056242
2008-10-31,601857_SH_EQ,2.59187092419
2008-10-31,601866_SH_EQ,0.896326063458
2008-10-31,601898_SH_EQ,1.41209088263
2008-10-31,601939_SH_EQ,1.87182728663
2008-10-31,601988_SH_EQ,1.68840718816
2008-10-31,601998_SH_EQ,1.60894871752
2008-10-31,000503_SZ_EQ,2.21544426753
2008-10-31,000932_SZ_EQ,0.631370345525
2008-10-31,600087_SH_EQ,
2008-10-31,600325_SH_EQ,1.38441189582
2008-10-31,600307_SH_EQ,0.684841190862
2008-10-31,600770_SH_EQ,2.99083093343
2008-10-31,600779_SH_EQ,3.1544137674
2008-10-31,600033_SH_EQ,1.91612702581
2008-10-31,600037_SH_EQ,2.11749347651
2008-10-31,600428_SH_EQ,1.64787351339
2008-10-31,600549_SH_EQ,2.81604556925
2008-10-31,600210_SH_EQ,1.30542856701
2008-10-31,000900_SZ_EQ,1.49200767908
2008-10-31,600895_SH_EQ,2.59633624162
2008-10-31,600143_SH_EQ,1.84292344756
2008-10-31,000652_SZ_EQ,3.10337496611
2008-10-31,600598_SH_EQ,3.17140426875
2008-10-31,600597_SH_EQ,1.68925174158
2008-10-31,600596_SH_EQ,2.72038357397
2008-10-31,600595_SH_EQ,1.30562339204
2008-10-31,600591_SH_EQ,
2008-10-31,000031_SZ_EQ,2.61460792419
2008-10-31,000046_SZ_EQ,1.41616723602
2008-10-31,600638_SH_EQ,1.71666597342
2008-10-31,600639_SH_EQ,1.65905078429
2008-10-31,600631_SH_EQ,
2008-10-31,000680_SZ_EQ,1.5874373867
2008-10-31,600266_SH_EQ,1.26246927821
2008-10-31,000301_SZ_EQ,1.43228208469
2008-10-31,000612_SZ_EQ,1.53408409338
2008-10-31,601005_SH_EQ,0.860236412867
2008-10-31,601003_SH_EQ,1.18374249862
2008-10-31,601001_SH_EQ,1.99188986984
2008-10-31,600096_SH_EQ,9.21987457243
2008-10-31,600098_SH_EQ,1.0740962758
2008-10-31,600761_SH_EQ,1.09406034087
2008-10-31,600535_SH_EQ,2.72486101025
2008-10-31,600320_SH_EQ,1.76932149538
2008-10-31,000667_SZ_EQ,0.888017611594
2008-10-31,601918_SH_EQ,1.86728956396
2008-10-31,601919_SH_EQ,1.40307838745
2008-10-31,600270_SH_EQ,1.11910481553
2008-10-31,000059_SZ_EQ,0.889283036618
2008-10-31,600879_SH_EQ,1.30252408291
2008-10-31,600688_SH_EQ,1.73101701875
2008-10-31,601588_SH_EQ,1.02367326204
2008-10-31,600611_SH_EQ,2.20405764723
2008-10-31,000767_SZ_EQ,1.16718815264
2008-10-31,600886_SH_EQ,1.92132423782
2008-10-31,000559_SZ_EQ,1.55857859132
2008-10-31,600456_SH_EQ,1.07402614926
2008-10-31,000636_SZ_EQ,0.874228733869
2008-10-31,600797_SH_EQ,1.5478323818
2008-10-31,600809_SH_EQ,3.22341984338
2008-10-31,600808_SH_EQ,0.89450338353
2008-10-31,600058_SH_EQ,1.04678900495
2008-10-31,000969_SZ_EQ,1.56595428743
2008-10-31,000960_SZ_EQ,2.00273044097
2008-10-31,600978_SH_EQ,0.969288140809
2008-10-31,600643_SH_EQ,3.88913215442
2008-10-31,600123_SH_EQ,1.76014963779
2008-10-31,000024_SZ_EQ,2.0136901466
2008-10-31,000027_SZ_EQ,1.5939199118
2008-10-31,000878_SZ_EQ,1.32521763123
2008-10-31,000543_SZ_EQ,0.68607762092
2008-10-31,000541_SZ_EQ,1.40107354748
2008-10-31,600663_SH_EQ,2.39914194122
2008-10-31,600787_SH_EQ,0.966126591527
2008-10-31,600780_SH_EQ,1.73891553434
2008-10-31,600812_SH_EQ,3.26782297588
2008-10-31,600811_SH_EQ,1.18472913683
2008-10-31,600497_SH_EQ,2.12540722459
2008-10-31,600961_SH_EQ,0.92908064132
2008-10-31,600653_SH_EQ,1.78299697632
2008-10-31,600655_SH_EQ,1.701501384
2008-10-31,600219_SH_EQ,0.751200737636
2008-10-31,000036_SZ_EQ,1.46179604736
2008-10-31,600220_SH_EQ,2.05576976597
2008-10-31,600350_SH_EQ,2.1027865122
2008-10-31,600357_SH_EQ,
2008-10-31,601699_SH_EQ,2.16147358271
2008-10-31,000572_SZ_EQ,0.858394033701
2008-10-31,600820_SH_EQ,1.91596857787
2008-10-31,600508_SH_EQ,1.64632264732
2008-10-31,600132_SH_EQ,4.99119715579
2008-10-31,601666_SH_EQ,1.65338418471
2008-10-31,000581_SZ_EQ,0.953792049905
2008-10-31,600628_SH_EQ,2.02241783734
2008-10-31,000718_SZ_EQ,4.32461867947
2008-10-31,000951_SZ_EQ,1.90299264767
2008-10-31,600500_SH_EQ,1.67526669173
2008-10-31,600348_SH_EQ,3.17153449144
2008-10-31,600717_SH_EQ,1.636996347
2008-10-31,000488_SZ_EQ,0.797895023223
2008-10-31,600832_SH_EQ,2.95775411366
2008-10-31,600835_SH_EQ,1.34813899831
2008-10-31,600125_SH_EQ,2.43629206875
2008-10-31,000021_SZ_EQ,0.971108775648
2008-10-31,600635_SH_EQ,2.41334594442
2008-10-31,000562_SZ_EQ,3.50099485134
2008-10-31,000717_SZ_EQ,0.577915280459
2008-10-31,000012_SZ_EQ,1.61561546991
2008-10-31,600115_SH_EQ,26.9906584245
2008-10-31,000422_SZ_EQ,1.91568054109
2008-10-31,600377_SH_EQ,1.79602371757
2008-10-31,600376_SH_EQ,1.05112775831
2008-10-31,600005_SH_EQ,1.12731031397
2008-10-31,600004_SH_EQ,1.4384705166
2008-10-31,600006_SH_EQ,0.942412401978
2008-10-31,000829_SZ_EQ,1.86245472808
2008-10-31,000828_SZ_EQ,1.30422254728
2008-10-31,000825_SZ_EQ,0.81797460826
2008-10-31,000822_SZ_EQ,0.970765273911
2008-10-31,600380_SH_EQ,1.12221481409
2008-10-31,600331_SH_EQ,1.50752062311
2008-10-31,600316_SH_EQ,2.07411076442
2008-10-31,600418_SH_EQ,0.793939126574
2008-10-31,000912_SZ_EQ,1.4831465949
2008-10-31,000917_SZ_EQ,2.09798227768
2008-10-31,000898_SZ_EQ,0.697811724634
2008-10-31,000897_SZ_EQ,2.06846417741
2008-10-31,601168_SH_EQ,1.25999812847
2008-10-31,600110_SH_EQ,1.93084103284
2008-10-31,600117_SH_EQ,0.90518547879
2008-10-31,600269_SH_EQ,1.33190541848
2008-10-31,000933_SZ_EQ,2.07119822195
2008-10-31,601991_SH_EQ,2.632420136
2008-10-31,600601_SH_EQ,1.50011285876
2008-10-31,002097_SZ_EQ,1.53222953371
2008-10-31,600685_SH_EQ,1.93872180609
2008-10-31,600548_SH_EQ,1.4600586523
2008-10-31,600282_SH_EQ,0.854890336273
2008-10-31,600021_SH_EQ,0.937330936174
2008-10-31,600027_SH_EQ,1.58424086323
2008-10-31,600026_SH_EQ,1.20845864154
2008-10-31,600851_SH_EQ,0.760073124494
2008-10-31,600859_SH_EQ,3.03373596016
2008-10-31,600102_SH_EQ,
2008-10-31,600108_SH_EQ,2.37751213164
2008-10-31,000089_SZ_EQ,2.04332252753
2008-10-31,000088_SZ_EQ,1.45233270873
2008-10-31,600616_SH_EQ,4.35832086467
2008-10-31,000761_SZ_EQ,0.651348174223
2008-10-31,002155_SZ_EQ,1.80533972433
2008-10-31,000927_SZ_EQ,1.22672913679
2008-10-31,000401_SZ_EQ,1.17219953219
2008-10-31,600694_SH_EQ,1.54553631446
2008-10-31,000758_SZ_EQ,1.63259966765
2008-10-31,000807_SZ_EQ,1.36021901722
2008-10-31,000539_SZ_EQ,1.61859574854
2008-10-31,600008_SH_EQ,1.80324630947
2008-10-31,600001_SH_EQ,
2008-10-31,600007_SH_EQ,1.5369804513
2008-10-31,600432_SH_EQ,1.42341829265
2008-10-31,000937_SZ_EQ,1.90198776308
2008-10-31,600158_SH_EQ,2.3062461033
2008-10-31,600151_SH_EQ,2.0266861375
2008-10-31,600863_SH_EQ,1.1414054198
2008-10-31,000629_SZ_EQ,2.75340236102
2008-10-31,600997_SH_EQ,1.53750692903
2008-10-31,000755_SZ_EQ,0.80807379777
2008-10-31,000751_SZ_EQ,1.09096316534
2008-10-31,600550_SH_EQ,4.51091716098
2008-10-31,002146_SZ_EQ,1.73173112205
2008-10-31,600718_SH_EQ,2.63451055961
2008-10-31,000410_SZ_EQ,1.56937844616
2008-10-31,600308_SH_EQ,0.859835476698
2008-10-31,000527_SZ_EQ,2.49765133671
2008-10-31,000528_SZ_EQ,1.55114427488
2008-10-31,600018_SH_EQ,2.29998287683
2008-10-31,600017_SH_EQ,1.82235195535
2008-10-31,600012_SH_EQ,1.27569548397
2008-10-31,600011_SH_EQ,1.87337364898
2008-10-31,600569_SH_EQ,0.571038143177
2008-10-31,000793_SZ_EQ,1.78948760217
2008-10-31,600675_SH_EQ,1.85026817976
2008-10-31,600874_SH_EQ,1.70689736503
2008-10-31,600169_SH_EQ,3.41417772228
2008-10-31,600236_SH_EQ,1.851328603
2008-10-31,601872_SH_EQ,1.38567472173
2008-10-31,000983_SZ_EQ,2.48750637313
2008-10-31,600747_SH_EQ,2.35664061997
2008-10-31,600748_SH_EQ,2.65503243147
2008-10-31,600183_SH_EQ,1.68209676242
2008-10-31,600022_SH_EQ,0.999017843678
2008-10-31,600020_SH_EQ,0.98896579927
2008-10-31,000839_SZ_EQ,1.6198872621
2008-10-31,000959_SZ_EQ,1.02698552805
2008-10-31,600881_SH_EQ,1.18212379738
2008-10-31,600887_SH_EQ,1.27975455096
2008-10-31,600528_SH_EQ,2.10020857784
2008-10-31,002128_SZ_EQ,2.69855245746
2008-11-28,000001_SZ_EQ,1.5193666148
2008-11-28,000002_SZ_EQ,2.49216539349
2008-11-28,000009_SZ_EQ,2.60155377889
2008-11-28,000039_SZ_EQ,1.24947180157
2008-11-28,000060_SZ_EQ,1.95986640297
2008-11-28,000061_SZ_EQ,1.89316744202
2008-11-28,000063_SZ_EQ,2.14914058241
2008-11-28,000069_SZ_EQ,4.76041915149
2008-11-28,000157_SZ_EQ,4.20110306547
2008-11-28,000338_SZ_EQ,1.73194664887
2008-11-28,000402_SZ_EQ,1.42429289259
2008-11-28,000423_SZ_EQ,5.73285467942
2008-11-28,000425_SZ_EQ,6.95729206364
2008-11-28,000538_SZ_EQ,9.28774497822
2008-11-28,000568_SZ_EQ,8.34111972734
2008-11-28,000625_SZ_EQ,1.08201103929
2008-11-28,000630_SZ_EQ,1.50444824785
2008-11-28,000651_SZ_EQ,3.32510981979
2008-11-28,000686_SZ_EQ,3.13486037969
2008-11-28,000709_SZ_EQ,1.33563576877
2008-11-28,000728_SZ_EQ,3.41470498896
2008-11-28,000729_SZ_EQ,2.24388224879
2008-11-28,000768_SZ_EQ,1.45812768917
2008-11-28,000778_SZ_EQ,1.26095731386
2008-11-28,000783_SZ_EQ,3.68050983158
2008-11-28,000792_SZ_EQ,25.8427897511
2008-11-28,000800_SZ_EQ,1.69261059904
2008-11-28,000858_SZ_EQ,5.26597400795
2008-11-28,000876_SZ_EQ,1.6920815752
2008-11-28,000895_SZ_EQ,8.26418876843
2008-11-28,002024_SZ_EQ,6.53764380189
2008-11-28,002142_SZ_EQ,1.96490671401
2008-11-28,002202_SZ_EQ,6.52650021258
2008-11-28,600000_SH_EQ,1.78174733881
2008-11-28,600009_SH_EQ,1.76601621474
2008-11-28,600010_SH_EQ,1.17651892946
2008-11-28,600015_SH_EQ,2.30897994151
2008-11-28,600016_SH_EQ,1.32432159964
2008-11-28,600019_SH_EQ,0.900513934357
2008-11-28,600028_SH_EQ,2.26224906953
2008-11-28,600029_SH_EQ,1.78344780916
2008-11-28,600030_SH_EQ,2.45961100942
2008-11-28,600031_SH_EQ,4.26801116909
2008-11-28,600036_SH_EQ,2.05527463455
2008-11-28,600048_SH_EQ,3.18454996008
2008-11-28,600050_SH_EQ,1.9956913152
2008-11-28,600066_SH_EQ,2.70624224178
2008-11-28,600068_SH_EQ,2.89960202212
2008-11-28,600085_SH_EQ,2.16586196635
2008-11-28,600089_SH_EQ,5.27266464576
2008-11-28,600100_SH_EQ,1.17652776885
2008-11-28,600104_SH_EQ,1.03443326839
2008-11-28,600109_SH_EQ,4.73281491491
2008-11-28,600111_SH_EQ,3.14899337696
2008-11-28,600118_SH_EQ,2.97707150997
2008-11-28,600150_SH_EQ,2.23005875712
2008-11-28,600153_SH_EQ,1.17923207283
2008-11-28,600170_SH_EQ,1.83079885316
2008-11-28,600177_SH_EQ,1.40862240079
2008-11-28,600188_SH_EQ,1.65258944932
2008-11-28,600196_SH_EQ,2.63246825518
2008-11-28,600208_SH_EQ,2.3765817607
2008-11-28,600221_SH_EQ,1.39879718777
2008-11-28,600256_SH_EQ,2.34067958995
2008-11-28,600271_SH_EQ,5.28054609373
2008-11-28,600309_SH_EQ,3.543761515
2008-11-28,600362_SH_EQ,1.55881791349
2008-11-28,600383_SH_EQ,1.339112932
2008-11-28,600415_SH_EQ,2.37390873233
2008-11-28,600489_SH_EQ,2.79649011771
2008-11-28,600519_SH_EQ,9.0726050109
2008-11-28,600547_SH_EQ,6.17324647184
2008-11-28,600583_SH_EQ,5.39612620601
2008-11-28,600585_SH_EQ,1.96338116304
2008-11-28,600600_SH_EQ,3.76173876202
2008-11-28,600642_SH_EQ,1.34705335702
2008-11-28,600649_SH_EQ,1.83771804982
2008-11-28,600660_SH_EQ,2.22987195419
2008-11-28,600690_SH_EQ,1.76832392952
2008-11-28,600739_SH_EQ,2.36393207525
2008-11-28,600741_SH_EQ,1.56998796327
2008-11-28,600795_SH_EQ,2.40429795085
2008-11-28,600804_SH_EQ,3.21752059829
2008-11-28,600837_SH_EQ,1.83979281816
2008-11-28,600839_SH_EQ,0.657246684762
2008-11-28,600875_SH_EQ,13.563995002
2008-11-28,600900_SH_EQ,3.53627231612
2008-11-28,601006_SH_EQ,2.90256852093
2008-11-28,601009_SH_EQ,1.43505540797
2008-11-28,601088_SH_EQ,2.44289445543
2008-11-28,601111_SH_EQ,1.65968357176
2008-11-28,601166_SH_EQ,1.44361724207
2008-11-28,601169_SH_EQ,1.59117989921
2008-11-28,601318_SH_EQ,2.2122113976
2008-11-28,601328_SH_EQ,1.64328147483
2008-11-28,601333_SH_EQ,1.30594617254
2008-11-28,601390_SH_EQ,2.21431044545
2008-11-28,601398_SH_EQ,2.19923396052
2008-11-28,601600_SH_EQ,1.68847230546
2008-11-28,601601_SH_EQ,1.74404725532
2008-11-28,601628_SH_EQ,7.88170180513
2008-11-28,601808_SH_EQ,2.54901322696
2008-11-28,601857_SH_EQ,2.77629250918
2008-11-28,601866_SH_EQ,0.96832012478
2008-11-28,601898_SH_EQ,1.42302037862
2008-11-28,601939_SH_EQ,2.02822016697
2008-11-28,601988_SH_EQ,1.73872395866
2008-11-28,601998_SH_EQ,1.65858209698
2008-11-28,000503_SZ_EQ,2.67361206108
2008-11-28,000932_SZ_EQ,0.875771769599
2008-11-28,600087_SH_EQ,
2008-11-28,600325_SH_EQ,1.81648949388
2008-11-28,600307_SH_EQ,0.969749283184
2008-11-28,600770_SH_EQ,3.56077149244
2008-11-28,600779_SH_EQ,3.98280912604
2008-11-28,600033_SH_EQ,1.96685951325
2008-11-28,600037_SH_EQ,2.22775349185
2008-11-28,600428_SH_EQ,1.91203644302
2008-11-28,600549_SH_EQ,2.76964684631
2008-11-28,600210_SH_EQ,1.58441128496
2008-11-28,000900_SZ_EQ,1.4834539905
2008-11-28,600895_SH_EQ,2.89262402449
2008-11-28,600143_SH_EQ,1.8383045918
2008-11-28,000652_SZ_EQ,3.55547156611
2008-11-28,600598_SH_EQ,4.26251835645
2008-11-28,600597_SH_EQ,1.97647321926
2008-11-28,600596_SH_EQ,2.97619003542
2008-11-28,600595_SH_EQ,1.53617990373
2008-11-28,600591_SH_EQ,
2008-11-28,000031_SZ_EQ,3.25029484022
2008-11-28,000046_SZ_EQ,2.12425085404
2008-11-28,600638_SH_EQ,1.9964355258
2008-11-28,600639_SH_EQ,2.07916525709
2008-11-28,600631_SH_EQ,
2008-11-28,000680_SZ_EQ,2.29531296014
2008-11-28,600266_SH_EQ,1.61372914286
2008-11-28,000301_SZ_EQ,1.59812527345
2008-11-28,000612_SZ_EQ,1.9524706643
2008-11-28,601005_SH_EQ,1.18356665081
2008-11-28,601003_SH_EQ,1.62312290204
2008-11-28,601001_SH_EQ,1.77681870449
2008-11-28,600096_SH_EQ,3.01292329778
2008-11-28,600098_SH_EQ,1.26067638004
2008-11-28,600761_SH_EQ,1.21485564665
2008-11-28,600535_SH_EQ,3.09570008265
2008-11-28,600320_SH_EQ,1.9040011913
2008-11-28,000667_SZ_EQ,1.03217631477
2008-11-28,601918_SH_EQ,2.03805560758
2008-11-28,601919_SH_EQ,1.39282446501
2008-11-28,600270_SH_EQ,1.19058456423
2008-11-28,000059_SZ_EQ,0.97463832808
2008-11-28,600879_SH_EQ,1.5142841332
2008-11-28,600688_SH_EQ,1.95715938463
2008-11-28,601588_SH_EQ,1.25742542424
2008-11-28,600611_SH_EQ,2.40695826097
2008-11-28,000767_SZ_EQ,1.37630936332
2008-11-28,600886_SH_EQ,2.19289846959
2008-11-28,000559_SZ_EQ,1.73115476752
2008-11-28,600456_SH_EQ,1.21760648711
2008-11-28,000636_SZ_EQ,0.92490866047
2008-11-28,600797_SH_EQ,1.91398627857
2008-11-28,600809_SH_EQ,3.33919484721
2008-11-28,600808_SH_EQ,1.10489360102
2008-11-28,600058_SH_EQ,1.09970361399
2008-11-28,000969_SZ_EQ,2.16930726288
2008-11-28,000960_SZ_EQ,2.34733433808
2008-11-28,600978_SH_EQ,1.09335702283
2008-11-28,600643_SH_EQ,4.18062529419
2008-11-28,600123_SH_EQ,1.78041708269
2008-11-28,000024_SZ_EQ,2.03683601036
2008-11-28,000027_SZ_EQ,1.80604606921
2008-11-28,000878_SZ_EQ,1.59715011369
2008-11-28,000543_SZ_EQ,0.846691168014
2008-11-28,000541_SZ_EQ,1.63730106421
2008-11-28,600663_SH_EQ,3.31646091874
2008-11-28,600787_SH_EQ,0.910086766032
2008-11-28,600780_SH_EQ,1.96382259083
2008-11-28,600812_SH_EQ,4.42117226148
2008-11-28,600811_SH_EQ,1.26371107929
2008-11-28,600497_SH_EQ,2.67959650092
2008-11-28,600961_SH_EQ,1.11641570251
2008-11-28,600653_SH_EQ,2.17330477213
2008-11-28,600655_SH_EQ,1.92069990413
2008-11-28,600219_SH_EQ,0.962673214197
2008-11-28,000036_SZ_EQ,1.74555645655
2008-11-28,600220_SH_EQ,2.34292490789
2008-11-28,600350_SH_EQ,1.99355084923
2008-11-28,600357_SH_EQ,
2008-11-28,601699_SH_EQ,2.12113173785
2008-11-28,000572_SZ_EQ,1.28410164391
2008-11-28,600820_SH_EQ,2.26546121749
2008-11-28,600508_SH_EQ,1.73255859551
2008-11-28,600132_SH_EQ,5.40288997031
2008-11-28,601666_SH_EQ,1.78923917891
2008-11-28,000581_SZ_EQ,1.05925944004
2008-11-28,600628_SH_EQ,2.07511927935
2008-11-28,000718_SZ_EQ,5.79610466324
2008-11-28,000951_SZ_EQ,2.08693745545
2008-11-28,600500_SH_EQ,1.72981025844
2008-11-28,600348_SH_EQ,3.12984948169
2008-11-28,600717_SH_EQ,1.63325035994
2008-11-28,000488_SZ_EQ,0.8326580844
2008-11-28,600832_SH_EQ,3.23806414403
2008-11-28,600835_SH_EQ,1.64181593276
2008-11-28,600125_SH_EQ,2.98766343167
2008-11-28,000021_SZ_EQ,1.09971507296
2008-11-28,600635_SH_EQ,3.07746079891
2008-11-28,000562_SZ_EQ,3.90085466939
2008-11-28,000717_SZ_EQ,0.672094066905
2008-11-28,000012_SZ_EQ,1.91432251017
2008-11-28,600115_SH_EQ,36.2024872383
2008-11-28,000422_SZ_EQ,2.09962791815
2008-11-28,600377_SH_EQ,1.76049087423
2008-11-28,600376_SH_EQ,1.67482597175
2008-11-28,600005_SH_EQ,1.58776100559
2008-11-28,600004_SH_EQ,1.3782834657
2008-11-28,600006_SH_EQ,1.07058048865
2008-11-28,000829_SZ_EQ,2.03686520429
2008-11-28,000828_SZ_EQ,1.41488385432
2008-11-28,000825_SZ_EQ,1.02116575299
2008-11-28,000822_SZ_EQ,1.04901868379
2008-11-28,600380_SH_EQ,1.30990230913
2008-11-28,600331_SH_EQ,1.82585628867
2008-11-28,600316_SH_EQ,2.29559764246
2008-11-28,600418_SH_EQ,0.892795360233
2008-11-28,000912_SZ_EQ,1.86344059359
2008-11-28,000917_SZ_EQ,2.50565837937
2008-11-28,000898_SZ_EQ,0.907279187268
2008-11-28,000897_SZ_EQ,2.23776907449
2008-11-28,601168_SH_EQ,1.42693072988
2008-11-28,600110_SH_EQ,2.45928173657
2008-11-28,600117_SH_EQ,1.32883333369
2008-11-28,600269_SH_EQ,1.33525612394
2008-11-28,000933_SZ_EQ,2.13211581671
2008-11-28,601991_SH_EQ,3.33081731494
2008-11-28,600601_SH_EQ,1.69929796864
2008-11-28,002097_SZ_EQ,2.67694752837
2008-11-28,600685_SH_EQ,2.09187709328
2008-11-28,600548_SH_EQ,1.51669885863
2008-11-28,600282_SH_EQ,1.03069439736
2008-11-28,600021_SH_EQ,1.04572975192
2008-11-28,600027_SH_EQ,2.11066572687
2008-11-28,600026_SH_EQ,1.34145476921
2008-11-28,600851_SH_EQ,0.875042168535
2008-11-28,600859_SH_EQ,3.47374346584
2008-11-28,600102_SH_EQ,
2008-11-28,600108_SH_EQ,2.73197757672
2008-11-28,000089_SZ_EQ,2.07353801778
2008-11-28,000088_SZ_EQ,1.56507086421
2008-11-28,600616_SH_EQ,4.58839158761
2008-11-28,000761_SZ_EQ,0.804606568158
2008-11-28,002155_SZ_EQ,2.14962726791
2008-11-28,000927_SZ_EQ,1.95989147245
2008-11-28,000401_SZ_EQ,2.16742400179
2008-11-28,600694_SH_EQ,1.45181064348
2008-11-28,000758_SZ_EQ,2.30815815081
2008-11-28,000807_SZ_EQ,1.62528733852
2008-11-28,000539_SZ_EQ,1.92128589836
2008-11-28,600008_SH_EQ,2.33020032484
2008-11-28,600001_SH_EQ,
2008-11-28,600007_SH_EQ,1.65110064279
2008-11-28,600432_SH_EQ,1.84353054091
2008-11-28,000937_SZ_EQ,2.09055329463
2008-11-28,600158_SH_EQ,2.67002897078
2008-11-28,600151_SH_EQ,2.45973873098
2008-11-28,600863_SH_EQ,1.4020002645
2008-11-28,000629_SZ_EQ,2.58831613809
2008-11-28,600997_SH_EQ,1.55392690594
2008-11-28,000755_SZ_EQ,0.917888954902
2008-11-28,000751_SZ_EQ,1.33493383101
2008-11-28,600550_SH_EQ,5.90365875732
2008-11-28,002146_SZ_EQ,2.02035297573
2008-11-28,600718_SH_EQ,2.83107203788
2008-11-28,000410_SZ_EQ,1.94421686769
2008-11-28,600308_SH_EQ,0.962196842972
2008-11-28,000527_SZ_EQ,2.98632225041
2008-11-28,000528_SZ_EQ,1.84484166026
2008-11-28,600018_SH_EQ,2.59449287935
2008-11-28,600017_SH_EQ,2.11901390157
2008-11-28,600012_SH_EQ,1.33056410694
2008-11-28,600011_SH_EQ,2.39653986868
2008-11-28,600569_SH_EQ,0.652301263552
2008-11-28,000793_SZ_EQ,2.03857378855
2008-11-28,600675_SH_EQ,2.13848303084
2008-11-28,600874_SH_EQ,2.39347060683
2008-11-28,600169_SH_EQ,3.27780201788
2008-11-28,600236_SH_EQ,1.99373849554
2008-11-28,601872_SH_EQ,1.4765982599
2008-11-28,000983_SZ_EQ,2.63078186275
2008-11-28,600747_SH_EQ,2.71370738058
2008-11-28,600748_SH_EQ,3.24109310196
2008-11-28,600183_SH_EQ,1.87144273306
2008-11-28,600022_SH_EQ,1.3970634909
2008-11-28,600020_SH_EQ,1.13692131255
2008-11-28,000839_SZ_EQ,1.87894437724
2008-11-28,000959_SZ_EQ,1.15158303696
2008-11-28,600881_SH_EQ,1.54511938769
2008-11-28,600887_SH_EQ,1.43391946784
2008-11-28,600528_SH_EQ,3.09602940085
2008-11-28,002128_SZ_EQ,2.93006366025
2008-12-31,000001_SZ_EQ,1.59879957464
2008-12-31,000002_SZ_EQ,2.35695993959
2008-12-31,000009_SZ_EQ,2.4305596338
2008-12-31,000039_SZ_EQ,1.15107357648
2008-12-31,000060_SZ_EQ,2.06580512746
2008-12-31,000061_SZ_EQ,2.51263458498
2008-12-31,000063_SZ_EQ,2.74444243388
2008-12-31,000069_SZ_EQ,4.14257751694
2008-12-31,000157_SZ_EQ,3.44090346315
2008-12-31,000338_SZ_EQ,1.85635771918
2008-12-31,000402_SZ_EQ,1.35316715513
2008-12-31,000423_SZ_EQ,5.49670015427
2008-12-31,000425_SZ_EQ,6.76161822435
2008-12-31,000538_SZ_EQ,11.2688861421
2008-12-31,000568_SZ_EQ,7.68650020443
2008-12-31,000625_SZ_EQ,1.08201103929
2008-12-31,000630_SZ_EQ,1.46479953854
2008-12-31,000651_SZ_EQ,3.5811709084
2008-12-31,000686_SZ_EQ,2.97638402558
2008-12-31,000709_SZ_EQ,1.08318593116
2008-12-31,000728_SZ_EQ,3.29187387425
2008-12-31,000729_SZ_EQ,2.7631469277
2008-12-31,000768_SZ_EQ,1.62317422797
2008-12-31,000778_SZ_EQ,1.32969370879
2008-12-31,000783_SZ_EQ,2.98871029842
2008-12-31,000792_SZ_EQ,16.9559859584
2008-12-31,000800_SZ_EQ,1.85258294224
2008-12-31,000858_SZ_EQ,4.53799052106
2008-12-31,000876_SZ_EQ,1.6974278045
2008-12-31,000895_SZ_EQ,9.59425012577
2008-12-31,002024_SZ_EQ,6.44055008206
2008-12-31,002142_SZ_EQ,1.97653338095
2008-12-31,002202_SZ_EQ,8.27695280601
2008-12-31,600000_SH_EQ,1.96898684231
2008-12-31,600009_SH_EQ,1.80608010346
2008-12-31,600010_SH_EQ,1.11091487739
2008-12-31,600015_SH_EQ,2.30264529147
2008-12-31,600016_SH_EQ,1.34413688542
2008-12-31,600019_SH_EQ,0.829044574488
2008-12-31,600028_SH_EQ,1.95819833146
2008-12-31,600029_SH_EQ,1.70846802139
2008-12-31,600030_SH_EQ,2.25967330466
2008-12-31,600031_SH_EQ,3.66614570687
2008-12-31,600036_SH_EQ,2.1397387609
2008-12-31,600048_SH_EQ,2.69433134108
2008-12-31,600050_SH_EQ,1.86586009581
2008-12-31,600066_SH_EQ,2.93801932159
2008-12-31,600068_SH_EQ,3.13355524151
2008-12-31,600085_SH_EQ,2.29447167003
2008-12-31,600089_SH_EQ,5.94762549555
2008-12-31,600100_SH_EQ,1.34132270318
2008-12-31,600104_SH_EQ,0.960929344641
